match_id,season,date,winner,fullTimeHomeGoal,fullTimeAwayGoal,halfTimeHomeGoal,halfTimeAwayGoal
503348,2024,2025-04-06,,,,,
503349,2024,2025-04-06,,,,,
503350,2024,2025-04-06,,,,,
503351,2024,2025-04-06,,,,,
503352,2024,2025-04-06,,,,,
503353,2024,2025-04-13,,,,,
503354,2024,2025-04-13,,,,,
503355,2024,2025-04-13,,,,,
503356,2024,2025-04-13,,,,,
503357,2024,2025-04-13,,,,,
503358,2024,2025-04-13,,,,,
503359,2024,2025-04-13,,,,,
503360,2024,2025-04-13,,,,,
503361,2024,2025-04-13,,,,,
503362,2024,2025-04-13,,,,,
503363,2024,2025-04-20,,,,,
503364,2024,2025-04-20,,,,,
503365,2024,2025-04-20,,,,,
503366,2024,2025-04-20,,,,,
503367,2024,2025-04-20,,,,,
503368,2024,2025-04-20,,,,,
503369,2024,2025-04-20,,,,,
503370,2024,2025-04-20,,,,,
503371,2024,2025-04-20,,,,,
503372,2024,2025-04-20,,,,,
503373,2024,2025-04-27,,,,,
503374,2024,2025-04-27,,,,,
503375,2024,2025-04-27,,,,,
503376,2024,2025-04-27,,,,,
503377,2024,2025-04-27,,,,,
503378,2024,2025-04-27,,,,,
503379,2024,2025-04-27,,,,,
503380,2024,2025-04-27,,,,,
503381,2024,2025-04-27,,,,,
503382,2024,2025-04-27,,,,,
503383,2024,2025-05-04,,,,,
503384,2024,2025-05-04,,,,,
503385,2024,2025-05-04,,,,,
503386,2024,2025-05-04,,,,,
503387,2024,2025-05-04,,,,,
503388,2024,2025-05-04,,,,,
503389,2024,2025-05-04,,,,,
503390,2024,2025-05-04,,,,,
503391,2024,2025-05-04,,,,,
503392,2024,2025-05-04,,,,,
503393,2024,2025-05-11,,,,,
503394,2024,2025-05-11,,,,,
503395,2024,2025-05-11,,,,,
503396,2024,2025-05-11,,,,,
503397,2024,2025-05-11,,,,,
503398,2024,2025-05-11,,,,,
503399,2024,2025-05-11,,,,,
503400,2024,2025-05-11,,,,,
503401,2024,2025-05-11,,,,,
503402,2024,2025-05-11,,,,,
503403,2024,2025-05-18,,,,,
503404,2024,2025-05-18,,,,,
503405,2024,2025-05-18,,,,,
503406,2024,2025-05-18,,,,,
503407,2024,2025-05-18,,,,,
503408,2024,2025-05-18,,,,,
503409,2024,2025-05-18,,,,,
503410,2024,2025-05-18,,,,,
503411,2024,2025-05-18,,,,,
503412,2024,2025-05-18,,,,,
503413,2024,2025-05-25,,,,,
503414,2024,2025-05-25,,,,,
503415,2024,2025-05-25,,,,,
503416,2024,2025-05-25,,,,,
503417,2024,2025-05-25,,,,,
503418,2024,2025-05-25,,,,,
503419,2024,2025-05-25,,,,,
503420,2024,2025-05-25,,,,,
503421,2024,2025-05-25,,,,,
503422,2024,2025-05-25,,,,,
