match_id,matchweek,season,date,home_team,away_team,winner,half_time_home_score,half_time_away_score,home_score,away_score
503339,30,2024,2025-03-31,SS Lazio,Torino FC,DRAW,0.0,0.0,1.0,1.0
503346,31,2024,2025-04-04,Genoa CFC,Udinese Calcio,HOME_TEAM,0.0,0.0,1.0,0.0
503349,31,2024,2025-04-05,AC Monza,Como 1907,AWAY_TEAM,1.0,2.0,1.0,3.0
503350,31,2024,2025-04-05,Parma Calcio 1913,FC Internazionale Milano,DRAW,0.0,2.0,2.0,2.0
503348,31,2024,2025-04-05,AC Milan,ACF Fiorentina,DRAW,1.0,2.0,2.0,2.0
503347,31,2024,2025-04-06,US Lecce,Venezia FC,DRAW,0.0,0.0,1.0,1.0
503345,31,2024,2025-04-06,Empoli FC,Cagliari Calcio,DRAW,0.0,0.0,0.0,0.0
503352,31,2024,2025-04-06,Torino FC,Hellas Verona FC,DRAW,0.0,0.0,1.0,1.0
503343,31,2024,2025-04-06,Atalanta BC,SS Lazio,AWAY_TEAM,0.0,0.0,0.0,1.0
503351,31,2024,2025-04-06,AS Roma,Juventus FC,DRAW,0.0,1.0,1.0,1.0
503344,31,2024,2025-04-07,Bologna FC 1909,SSC Napoli,DRAW,0.0,1.0,1.0,1.0
503361,32,2024,2025-04-11,Udinese Calcio,AC Milan,AWAY_TEAM,0.0,2.0,0.0,4.0
503362,32,2024,2025-04-12,Venezia FC,AC Monza,HOME_TEAM,0.0,0.0,1.0,0.0
503357,32,2024,2025-04-12,FC Internazionale Milano,Cagliari Calcio,HOME_TEAM,2.0,0.0,3.0,1.0
503358,32,2024,2025-04-12,Juventus FC,US Lecce,HOME_TEAM,2.0,0.0,2.0,1.0
503353,32,2024,2025-04-13,Atalanta BC,Bologna FC 1909,HOME_TEAM,2.0,0.0,2.0,0.0
503355,32,2024,2025-04-13,ACF Fiorentina,Parma Calcio 1913,DRAW,0.0,0.0,0.0,0.0
503356,32,2024,2025-04-13,Hellas Verona FC,Genoa CFC,DRAW,0.0,0.0,0.0,0.0
503354,32,2024,2025-04-13,Como 1907,Torino FC,HOME_TEAM,1.0,0.0,1.0,0.0
503359,32,2024,2025-04-13,SS Lazio,AS Roma,DRAW,0.0,0.0,1.0,1.0
503360,32,2024,2025-04-14,SSC Napoli,Empoli FC,HOME_TEAM,1.0,0.0,3.0,0.0
503367,33,2024,2025-04-19,US Lecce,Como 1907,AWAY_TEAM,0.0,1.0,0.0,3.0
503369,33,2024,2025-04-19,AC Monza,SSC Napoli,AWAY_TEAM,0.0,0.0,0.0,1.0
503371,33,2024,2025-04-19,AS Roma,Hellas Verona FC,HOME_TEAM,1.0,0.0,1.0,0.0
503365,33,2024,2025-04-20,Empoli FC,Venezia FC,DRAW,0.0,0.0,2.0,2.0
503363,33,2024,2025-04-20,Bologna FC 1909,FC Internazionale Milano,HOME_TEAM,0.0,0.0,1.0,0.0
503368,33,2024,2025-04-20,AC Milan,Atalanta BC,AWAY_TEAM,0.0,0.0,0.0,1.0
503364,33,2024,2025-04-23,Cagliari Calcio,ACF Fiorentina,AWAY_TEAM,1.0,1.0,1.0,2.0
503366,33,2024,2025-04-23,Genoa CFC,SS Lazio,AWAY_TEAM,0.0,1.0,0.0,2.0
503370,33,2024,2025-04-23,Parma Calcio 1913,Juventus FC,HOME_TEAM,1.0,0.0,1.0,0.0
503372,33,2024,2025-04-23,Torino FC,Udinese Calcio,HOME_TEAM,1.0,0.0,2.0,0.0
503374,34,2024,2025-04-27,Como 1907,Genoa CFC,HOME_TEAM,0.0,0.0,1.0,0.0
503382,34,2024,2025-04-27,Venezia FC,AC Milan,AWAY_TEAM,0.0,1.0,0.0,2.0
503375,34,2024,2025-04-27,ACF Fiorentina,Empoli FC,HOME_TEAM,2.0,0.0,2.0,1.0
503377,34,2024,2025-04-27,FC Internazionale Milano,AS Roma,AWAY_TEAM,0.0,1.0,0.0,1.0
503378,34,2024,2025-04-27,Juventus FC,AC Monza,HOME_TEAM,2.0,0.0,2.0,0.0
503373,34,2024,2025-04-27,Atalanta BC,US Lecce,DRAW,0.0,1.0,1.0,1.0
503380,34,2024,2025-04-27,SSC Napoli,Torino FC,HOME_TEAM,2.0,0.0,2.0,0.0
503381,34,2024,2025-04-28,Udinese Calcio,Bologna FC 1909,DRAW,0.0,0.0,0.0,0.0
503376,34,2024,2025-04-28,Hellas Verona FC,Cagliari Calcio,AWAY_TEAM,0.0,1.0,0.0,2.0
503379,34,2024,2025-04-28,SS Lazio,Parma Calcio 1913,DRAW,0.0,1.0,2.0,2.0
503392,35,2024,2025-05-02,Torino FC,Venezia FC,DRAW,0.0,1.0,1.0,1.0
503384,35,2024,2025-05-03,Cagliari Calcio,Udinese Calcio,AWAY_TEAM,1.0,1.0,1.0,2.0
503390,35,2024,2025-05-03,Parma Calcio 1913,Como 1907,AWAY_TEAM,0.0,0.0,0.0,1.0
503388,35,2024,2025-05-03,US Lecce,SSC Napoli,AWAY_TEAM,0.0,1.0,0.0,1.0
503387,35,2024,2025-05-03,FC Internazionale Milano,Hellas Verona FC,HOME_TEAM,1.0,0.0,1.0,0.0
503385,35,2024,2025-05-04,Empoli FC,SS Lazio,AWAY_TEAM,0.0,1.0,0.0,1.0
503389,35,2024,2025-05-04,AC Monza,Atalanta BC,AWAY_TEAM,0.0,2.0,0.0,4.0
503391,35,2024,2025-05-04,AS Roma,ACF Fiorentina,HOME_TEAM,1.0,0.0,1.0,0.0
503383,35,2024,2025-05-04,Bologna FC 1909,Juventus FC,DRAW,0.0,1.0,1.0,1.0
503386,35,2024,2025-05-05,Genoa CFC,AC Milan,AWAY_TEAM,0.0,0.0,1.0,2.0
503398,36,2024,2025-05-09,AC Milan,Bologna FC 1909,HOME_TEAM,0.0,0.0,3.0,1.0
503394,36,2024,2025-05-10,Como 1907,Cagliari Calcio,HOME_TEAM,2.0,1.0,3.0,1.0
503397,36,2024,2025-05-10,SS Lazio,Juventus FC,DRAW,0.0,0.0,1.0,1.0
503395,36,2024,2025-05-10,Empoli FC,Parma Calcio 1913,HOME_TEAM,1.0,0.0,2.0,1.0
503401,36,2024,2025-05-11,Udinese Calcio,AC Monza,AWAY_TEAM,0.0,0.0,1.0,2.0
503396,36,2024,2025-05-11,Hellas Verona FC,US Lecce,DRAW,1.0,1.0,1.0,1.0
503400,36,2024,2025-05-11,Torino FC,FC Internazionale Milano,AWAY_TEAM,0.0,1.0,0.0,2.0
503399,36,2024,2025-05-11,SSC Napoli,Genoa CFC,DRAW,1.0,1.0,2.0,2.0
503402,36,2024,2025-05-12,Venezia FC,ACF Fiorentina,HOME_TEAM,0.0,0.0,2.0,1.0
503393,36,2024,2025-05-12,Atalanta BC,AS Roma,HOME_TEAM,1.0,1.0,2.0,1.0
503405,37,2024,2025-05-17,Genoa CFC,Atalanta BC,AWAY_TEAM,1.0,0.0,2.0,3.0
503403,37,2024,2025-05-18,Cagliari Calcio,Venezia FC,HOME_TEAM,2.0,0.0,3.0,0.0
503404,37,2024,2025-05-18,ACF Fiorentina,Bologna FC 1909,HOME_TEAM,1.0,0.0,3.0,2.0
503406,37,2024,2025-05-18,Hellas Verona FC,Como 1907,DRAW,0.0,1.0,1.0,1.0
503407,37,2024,2025-05-18,FC Internazionale Milano,SS Lazio,DRAW,1.0,0.0,2.0,2.0
503408,37,2024,2025-05-18,Juventus FC,Udinese Calcio,HOME_TEAM,0.0,0.0,2.0,0.0
503409,37,2024,2025-05-18,US Lecce,Torino FC,HOME_TEAM,0.0,0.0,1.0,0.0
503410,37,2024,2025-05-18,AC Monza,Empoli FC,AWAY_TEAM,1.0,0.0,1.0,3.0
503411,37,2024,2025-05-18,Parma Calcio 1913,SSC Napoli,DRAW,0.0,0.0,0.0,0.0
503412,37,2024,2025-05-18,AS Roma,AC Milan,HOME_TEAM,1.0,1.0,3.0,1.0
503415,38,2024,2025-05-23,Como 1907,FC Internazionale Milano,AWAY_TEAM,0.0,1.0,0.0,2.0
503419,38,2024,2025-05-23,SSC Napoli,Cagliari Calcio,HOME_TEAM,1.0,0.0,2.0,0.0
503414,38,2024,2025-05-24,Bologna FC 1909,Genoa CFC,,,,,
503418,38,2024,2025-05-24,AC Milan,AC Monza,,,,,
503413,38,2024,2025-05-25,Atalanta BC,Parma Calcio 1913,,,,,
503416,38,2024,2025-05-25,Empoli FC,Hellas Verona FC,,,,,
503417,38,2024,2025-05-25,SS Lazio,US Lecce,,,,,
503420,38,2024,2025-05-25,Torino FC,AS Roma,,,,,
503421,38,2024,2025-05-25,Udinese Calcio,ACF Fiorentina,,,,,
503422,38,2024,2025-05-25,Venezia FC,Juventus FC,,,,,
